id,judge_score
unified_chip2/60403,0.3
qmsum-e0c679d347f92c7080defcad260cdf8bdaa8f5377b60e03a,0.2
unified_chip2/53929,0.8
unified_chip2/151863,0.3
multifieldqa_en-6ee1971ac8c7c0ee4a5add9ec201557d28d3c2f66b176fb4,0.1
itwgpt4/31949,0.3
qmsum-3814c81130c13d1df955f1c6e235e30559ced35bda5f139e,0.1
unified_chip2/91717,0.8
unified_chip2/107783,0.95
itwgpt4/23412,0.9
trec-2f60ccd7193f99ecd68fc106b0cb6c66ae7b60e41af9b28f,0.0
musique-8bfb0eda3aaa2bad57532c81e874d3a974843ffd3ef0778c,0.1
unified_chip2/14143,0.4
itwgpt4/42666,0.1
unified_chip2/105391,1.0
unified_chip2/30659,0.9
unified_chip2/145995,0.1
samsum-5b7a49358e2cdb10ee1a4d3950e7866b25ea48d3237b552f,0.2
itwgpt4/14007,0.4
itwgpt4/34213,0.4
dolly_15k/closed_qa/819,0.9
dolly_15k/classification/2065,0.3
musique-034a82714302b4b4a869310daace9e08bb18dc7fc3a81206,0.1
unified_chip2/122803,0.7
unified_chip2/45136,0.8
dolly_15k/open_qa/1174,0.1
dolly_15k/general_qa/471,0.9
gov_report-e621311fc19bbb808ee0e1898b3cfffdffd5dc88a6f88878,0.4
unified_chip2/110549,0.9
multi_news-8a254b08dcd8d491f6110fcc85d9728f2af7ef3db72b8153,0.4
unified_chip2/79799,0.9
unified_chip2/54553,0.9
trec-3d969a6b17acac98d1007630ada2d3ee04202e2543caf688,0.0
musique-0531724f1691e4d2a1e819d1e68c14edb61a1036ee25a862,0.4
unified_chip2/53122,0.9
gov_report-72a62c8a1cee52bff44b2d77c4d96678b78fa80434f2694a,0.2
unified_chip2/138533,0.8
unified_chip2/89506,0.7
itwgpt4/5954,0.4
unified_chip2/46402,1.0
unified_chip2/165257,0.9
unified_chip2/54655,0.9
unified_chip2/93433,0.1
qasper-78ec3790de7582388e6f9f2e428ddd2f6cccef851a8fcd57,0.6
unified_chip2/133066,1.0
itwgpt4/45149,0.3
hotpotqa-5748ce1eca37fc55596e58fcff71e45363396002d28e0af9,0.1
itwgpt4/29734,0.2
itwgpt4/25769,0.7
unified_chip2/55149,0.9
hotpotqa-7e525340152c2f4b26d7fba85c680dde7b75af77356a7c22,0.2
itwgpt4/18329,0.9
itwgpt4/40829,0.3
qmsum-c94b97c772d9dcbb690f444b5ded279f02fc875f28f3daff,0.3
unified_chip2/39205,0.4
musique-e42937544d09a6051fc8507e1d3f89fe49b68d1300a44aa7,0.2
itwgpt4/28598,0.8
unified_chip2/112627,1.0
unified_chip2/93260,0.8
unified_chip2/25673,0.9
multi_news-2eeba772e4954887281b316f04ac32ac8de8065274f352f4,0.6
unified_chip2/31165,0.7
hotpotqa-de89026c970fbb6dff04176107b9cf20407d155bc1ae2eec,0.3
unified_chip2/94197,0.9
sharegpt/y2sJNTD_0,0.9
unified_chip2/10543,0.9
sharegpt/lRkRAn8_0,0.6
qasper-89a4fd3fce6114c3401790c6f9b5243fda094597657f348a,0.1
unified_chip2/125664,0.9
unified_chip2/142088,0.9
dolly_15k/information_extraction/1429,0.1
unified_chip2/109812,0.9
unified_chip2/58350,0.9
unified_chip2/132159,0.9
unified_chip2/162535,
unified_chip2/103880,0.8
multifieldqa_en-910c9a02ee857c1019702818b6fa2d5c25ed432d08385ba8,0.2
unified_chip2/158057,0.95
triviaqa-a1fe5b387666d360bf0da4bf1c6d50ca65bc532df1735db7,0.1
musique-9cf11c3026ea59b7e28ae4488918a9822f86c5efc4db5883,0.0
dolly_15k/classification/411,0.9
unified_chip2/93129,1.0
unified_chip2/110292,0.9
unified_chip2/83691,0.6
unified_chip2/32435,0.6
unified_chip2/7674,0.95
dolly_15k/classification/1916,0.6
unified_chip2/23727,0.6
unified_chip2/30980,0.9
passage_count-6af93df62d5bae50515746291181a39e7d0e7bdbb3150c7b,0.0
unified_chip2/93408,0.7
unified_chip2/160460,0.7
unified_chip2/105540,0.8
itwgpt4/35420,0.3
itwgpt4/36495,0.9
qmsum-ade5c4dcd4a442994f97e0ec271c936e2e00bc66516daeb3,
unified_chip2/11035,0.4
unified_chip2/142890,0.8
2wikimqa-860a0ad0039969cc7f01d512df2b0ea283d8f7d0c08886e5,0.1
dolly_15k/open_qa/2512,0.1
unified_chip2/58358,1.0
unified_chip2/162822,0.6
gov_report-72b99d02c7eafbddc5b5923124537e49fd359ba557d3ae22,0.6
itwgpt4/51716,0.3
unified_chip2/165980,0.9
2wikimqa-eb1478ef3d4926564e153e99fd139c87e59cfaee49caac88,0.2
unified_chip2/118034,0.3
unified_chip2/86907,0.8
itwgpt4/11292,0.2
unified_chip2/24112,0.9
multifieldqa_en-25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.1
qmsum-321708580db1f71d9f8fff12c1ae35b349d0160a0c2fb289,0.0
triviaqa-a45415dd3949c90205994e9ba5f65d5c04406c09771ecb37,0.1
sharegpt/fgLyoY5_0,0.4
itwgpt4/12433,0.7
itwgpt4/10983,0.9
unified_chip2/142104,0.9
unified_chip2/159494,0.9
unified_chip2/48625,1.0
unified_chip2/136528,0.4
multi_news-6c46adce88e2967d7f47b60afd409758f2fd778d1fdd6453,0.3
trec-9607aa495ee45b517cab4b7663b50e2b5d2e6c3b103a7e83,0.1
unified_chip2/97704,0.9
multifieldqa_en-751053416f74a11311a13e801634fff8fd48649d3921b368,0.1
unified_chip2/62085,0.5
multi_news-2c62c95b0e5268ea717ced36bc4a799fe5718c7685ba3705,0.6
unified_chip2/145684,0.9
triviaqa-09d36a759ca23f36ea128f785b110faf407c8011179338e3,0.1
2wikimqa-35cbcb102aa5b4f9188011190e0f30456df5673fcddacf49,0.3
dolly_15k/classification/1484,0.7
unified_chip2/33436,0.9
multi_news-e9aca7cfa87e9c3e7c0631b6af034d1a1dd0a297983b070e,0.4
unified_chip2/81812,0.6
multi_news-7226efab4c9cafdc60df3b0caf454eca376069edec7aa82c,0.0
unified_chip2/52267,0.9
passage_retrieval_en-1c84398a5d9857c046163eaf29b3a1d7e1ea7b79c23430ec,0.0
hotpotqa-1df269c3eca341348a837f39c628f59aa40d663c07875d24,0.0
itwgpt4/43320,0.3
unified_chip2/67922,0.2
itwgpt4/32669,0.4
itwgpt4/20587,0.9
passage_retrieval_en-fe6ddc36d614820497e4a2681c0b27d7fb6a26100033dc77,0.3
unified_chip2/70743,0.6
unified_chip2/88376,0.7
trec-a08d0b2b6ab805c9d3d56655ec8cdb0a2b74722cd8ddd71d,0.0
gov_report-15f0df296bc94d46b36d3197224db55cb46215a48db21fb9,0.4
unified_chip2/1907,0.4
trec-c88bac0efe7689764268cc616fbc767033db59f9a36c1554,0.0
dolly_15k/general_qa/916,0.3
dolly_15k/open_qa/1631,0.5
2wikimqa-78436f55ae9c254da5a54558ddd196c94850ba7a2b6fa637,0.2
2wikimqa-bbaa4eb6b32bad24fc2b8639d03be8c16d1140ec8454b16a,1.0
2wikimqa-a14e739445167b1be10d3a125f958a244c4b378261598a57,0.1
sharegpt/dgMlsYg_0,0.95
unified_chip2/41648,0.9
itwgpt4/15314,0.3
unified_chip2/93796,0.6
narrativeqa-99ff684ab5baa313a2e0a02355fa055b0c4ae1137b44a153,0.0
musique-4606a3d2fbbd29e034c815d51bd05e8d5481860ad8c1e7ef,0.0
unified_chip2/102353,0.2
unified_chip2/47415,0.3
unified_chip2/142933,0.8
itwgpt4/17940,0.7
unified_chip2/64523,0.9
unified_chip2/138510,0.4
itwgpt4/47127,0.8
2wikimqa-7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,0.0
unified_chip2/152083,0.2
unified_chip2/39357,0.9
unified_chip2/146502,0.7
gov_report-b80f0f072c417b7475ceaee6fa5c2f708d36a7d31a2570a4,0.1
qmsum-88babc359d55338b31d093edae580f039947186e387b0f35,0.0
unified_chip2/10395,0.4
multifieldqa_en-0f101ee4ea9d1d88998598e0405367ad95912c92a7d7a31d,0.0
unified_chip2/90758,0.9
unified_chip2/114237,0.6
unified_chip2/122806,0.7
passage_retrieval_en-40d1b9a01d766f2f30c52a4522a1f486a888156e7ec03da4,0.0
unified_chip2/130487,0.9
qasper-51cd01004f7bc29798a9671b991c5223ada1d40ccb8141e0,0.1
unified_chip2/129438,0.4
passage_retrieval_en-3cdab3983562bc0d09ca6edff3165b60549755f4e9dc5c76,0.0
unified_chip2/21112,0.4
unified_chip2/60447,0.4
triviaqa-eeb929241c373434d0e56d6ad29f80da4f1453c40961ad65,0.0
2wikimqa-81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,0.1
itwgpt4/45219,0.9
samsum-69f3eb0f9a4c973a0b9785e7795cece732bf7738b5322fce,0.3
unified_chip2/152370,0.4
unified_chip2/153922,0.4
multi_news-32ad84c5a1c78671e7a47697f0efb8dbb89950488e273e13,0.0
gov_report-485cad417645da4a987f6cc72805f40ba94bfc240f84064c,0.3
sharegpt/4kvRt2G_0,0.9
hotpotqa-54d1487358089d52613d8e6970c3efdd5c56d112159d2810,0.0
samsum-223744a2ba0d3c673ab33b0b1bcbf9eaab044eda7f027eeb,0.1
unified_chip2/76779,0.6
dolly_15k/open_qa/3430,0.9
multifieldqa_en-60b19bbfd875f79ca168f6db761d192ab710f9b5f395de89,0.1
itwgpt4/13220,0.2
unified_chip2/103745,0.2
unified_chip2/114383,0.9
unified_chip2/46368,0.3
unified_chip2/87276,0.9
unified_chip2/166032,0.3
samsum-c66ba5a51d22fd790683d85542dc51d1054755ae0730b92c,0.0
unified_chip2/137257,0.9
unified_chip2/9850,0.9
unified_chip2/108083,0.9
unified_chip2/87724,0.7
qasper-78224546bfb859e5412a0d5ef1b030ea0b3844c9987c79ff,0.1
trec-74a1e748b82a9d4c53c859f073572c3a80c36592a5f55389,0.1
itwgpt4/28778,0.7
dolly_15k/open_qa/99,0.9
triviaqa-4ca10808ed46ed190649f4f3bfb87c9e94a01633cd56bbaf,1.0
passage_count-9f83657902d0bee359213997243fc8bd74e1166e6b8cd957,0.2
unified_chip2/80391,0.6
unified_chip2/88353,0.4
passage_count-120e08c8869c10d88554254c8b2a32f0b369f6d0056fb4ab,0.3
dolly_15k/classification/726,0.6
itwgpt4/20893,0.1
unified_chip2/15141,0.7
unified_chip2/35553,0.9
musique-38da792d05c3f8c7220c951b8d66f7400debb80114932a80,0.1
unified_chip2/106933,0.3
unified_chip2/36592,0.4
unified_chip2/123071,0.3
qasper-3ca65b23b3cb316653709b469b4a9b42b790e0350c76ae1a,0.4
itwgpt4/38280,0.4
unified_chip2/142340,0.3
unified_chip2/96786,0.9
multi_news-78473fa18bef2d731dde4141dffd5a7d69d71b5e2aaf66dc,0.1
unified_chip2/138345,0.7
musique-ea32ca3702e3eedd278c8c77153712c07dbb5dd7025d8c3d,0.1
itwgpt4/28379,0.4
triviaqa-227352a28bef0f784302f1e7cdd187e8c06a4d48f8a76006,0.0
itwgpt4/48544,0.2
dolly_15k/open_qa/2142,0.7
unified_chip2/64930,0.9
musique-0da908a928c375084638f1e0ab10c329679eaacae7e4ffe0,0.3
unified_chip2/71415,0.2
itwgpt4/41454,0.3
hotpotqa-887be3f3f2080532b3c0f1dc4d26be4f8a06030bf2e68a1a,0.1
unified_chip2/41548,1.0
hotpotqa-77a3188a3b97619e1661cc289bb1a951308223219592696b,0.1
unified_chip2/105294,0.9
unified_chip2/73439,0.9
multifieldqa_en-d5422b0fdbed42c0f1d2213edb6c7637802452e4ca7287eb,0.2
qasper-715229da03cdd7077f0ea02c5b4f67489abe24d42e4ece22,0.2
unified_chip2/45002,0.4
unified_chip2/49267,0.95
unified_chip2/39380,0.3
unified_chip2/99822,0.5
2wikimqa-a88430cef36a0222c3c30780328ff266b16325a7ec723a97,0.0
itwgpt4/48060,0.7
qmsum-9a93e7ab3a55fbec9e77e1d132f83ac514291c381360a9c8,0.0
unified_chip2/53271,0.4
itwgpt4/35966,1.0
itwgpt4/29269,0.4
musique-6e64c9c62d8e1170c6341cde12aa2fe75a35762012ab8d30,0.3
itwgpt4/42645,0.2
triviaqa-e7b89cb37519972d1bfe1dc4e87c29372e85e3acb8e152f0,0.9
unified_chip2/1966,0.3
qasper-c92d96ed55bc5dcd92f963d3c5d26e52661b74e71090f24a,0.3
dolly_15k/classification/909,0.2
2wikimqa-ca72ce55dc8f774617c794681dd7062eadfd14e679418cfa,0.1
unified_chip2/146240,0.3
unified_chip2/113992,0.7
itwgpt4/18302,1.0
unified_chip2/86113,0.95
unified_chip2/517,0.9
qmsum-cee51c4c954baf996a9ed3267be5110df2d8f0cf5ff018f4,0.1
multi_news-40ca156dda73be53b743d61124d7e9ce9b9d95f794fe2188,0.9
triviaqa-683491d13d7e217dddecef6d6458f39706399068a80159b5,0.2
unified_chip2/19775,0.9
unified_chip2/136735,0.9
gov_report-0867ce8275f7a6d527058c76ff165eb872f89416e4acdf0c,0.1
passage_retrieval_en-757b90f375deb27abcf0244be3b6f901c39f4a51e6c1d25a,0.1
itwgpt4/5348,0.3
samsum-c97ac6d74c9a68c6bc2cdaff2a770b02373b1fd971dbef1b,0.3
unified_chip2/74872,0.3
passage_count-e04da105f4ae719a568a946c3343d3ad63ef673f9aa754a8,0.0
gov_report-8715d32b4155d9bfe5ec4f00d13dbe44c5c57a75b58ce2dc,0.0
gov_report-88e9633a41a602e5b829a63882d3481d3e18112bc0da9cff,0.1
musique-e1be2d43c39ecba4174621ae6f571ae04eac92cfd209b786,0.0
itwgpt4/32462,0.9
itwgpt4/28194,0.5
hotpotqa-ef245cc27251f559f3cd900c11c7bf9f303eec3c4b346802,0.3
qasper-d022dfe02fb2a55b4baa40fe436f616aecd3f3ced1a58d7c,0.4
unified_chip2/133739,0.8
unified_chip2/41791,0.3
itwgpt4/40014,0.3
unified_chip2/109793,0.4
unified_chip2/76476,0.9
unified_chip2/7582,0.9
unified_chip2/59531,0.4
narrativeqa-78e1602679a5ca1b22f32e665e8c31039b1a0c16a099efe5,0.1
unified_chip2/47064,0.7
unified_chip2/75871,0.9
hotpotqa-781060824875cb0343a110f5e6f83d46e638cbb89e2ad7c6,0.4
passage_retrieval_en-da1fa85f8174998cedcf84594b7a9a8319333e9075e2f87b,0.0
itwgpt4/16262,0.8
unified_chip2/5921,0.9
unified_chip2/60813,0.6
unified_chip2/113582,0.95
musique-16de423a865eb739d3ec248429096218820feb176cb1b5af,0.0
unified_chip2/26384,0.9
itwgpt4/48360,0.7
passage_retrieval_en-8900dfd4bf8db53d20dfc3cd68cff2c1e52b83f55fde56f9,0.0
2wikimqa-10dc2bd4f7fb1b834c7f563ae3d7af5d269d84b3dfc0b056,0.1
multi_news-c41f1472a8b70be78713deaa0e3248b28a9931fd049c6fd7,0.9
unified_chip2/62637,0.4
unified_chip2/58658,0.9
passage_retrieval_en-c667a3a8f76b1a7a353eb34f57529c38ccc7310a58087e90,0.2
passage_count-a32e9be83cbbda6fc7613f4c366f321fa5d7b56427ac43ab,0.0
itwgpt4/46389,0.3
unified_chip2/39971,1.0
unified_chip2/74110,0.6
itwgpt4/16714,0.3
trec-c929e9466c70da2f1b667b9968b34928e0f16197ca9e9c04,0.0
unified_chip2/19409,0.95
unified_chip2/30699,0.8
triviaqa-dcca7628cb52bc1fae4a02748ec7ce16530b7bfdb5c48048,0.9
unified_chip2/127062,0.8
qmsum-6e0eaedbec902c0ef5fcb6f6c8408969a7d353db9d9c2ce3,0.0
itwgpt4/39381,0.2
dolly_15k/brainstorming/12,0.7
qmsum-b1ec1680b7b16c8dd4518e141d376a45572111aa1fbe1436,0.7
unified_chip2/835,0.7
passage_retrieval_en-9af0c218aebb0472e115cc07d992226706e198421f4c0210,0.0
samsum-db10534fae258cab6db3463a4ef0702b0813b0b668f3be25,0.3
passage_retrieval_en-720aa9a26dcf4914e5b093ebf07270de30a752cbda9a6f5c,0.0
itwgpt4/48039,0.4
unified_chip2/99296,1.0
musique-0efe9b8bd5ade04ff3030e3d944b21b0ac4aa9527e17bde6,0.1
passage_retrieval_en-e33407224df027493595062818ce0116176b0b7d6f812f4c,0.1
gov_report-985169b1a6f4b238cfa8a949b381b30e81fdac77c8738d49,0.2
unified_chip2/158645,0.7
unified_chip2/50841,0.9
unified_chip2/116988,0.7
unified_chip2/107468,0.4
multi_news-44916c0c85c6e879c4857c68d32509354e7fcfffe6447efa,0.0
multifieldqa_en-ee53f01eb9a44de54723ab03918b7361f2eb630a35ce7b81,0.2
unified_chip2/123783,0.8
2wikimqa-2a0554b724822b6c611539e39b44381f752acdecce4868ad,0.1
passage_count-d8bd92479dc9bda41a48fd4c7ae60c70408f8f20bb2cbb01,0.9
itwgpt4/12323,0.3
unified_chip2/2072,0.7
unified_chip2/60456,0.4
2wikimqa-3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,0.3
dolly_15k/classification/339,0.4
dolly_15k/general_qa/1324,0.2
unified_chip2/64683,0.3
itwgpt4/18029,0.2
unified_chip2/15263,0.3
qmsum-06f6568bb3b66ad25b39c64f60dc9c80112a1cfbf2f454a2,
unified_chip2/104783,1.0
itwgpt4/1102,0.2
unified_chip2/40478,0.95
unified_chip2/137753,0.9
musique-8a986323dbd4e14655caf5775eb54c222bc8081f890cadb6,0.3
musique-e3d8c2e853ea5a5ce78f9285d01c0b9b6ba832bd1027699d,0.1
2wikimqa-0ef1c3ac6b07212a6d5a91bfab2c12f2823412f10f667616,0.3
passage_retrieval_en-c795443150fa323af09da5a7a90c92df40234f1dadda9c36,0.0
samsum-e1d562374aafc01409f57b6ed93cee7c78cec8a704cb4550,0.0
passage_retrieval_en-3e3274ce6f6a2578c1a0940bebabba18fe125f89266acbb9,0.1
unified_chip2/27557,0.9
trec-a7df71a32324720da9ed7e8b71d99605a7aa2c8c03fce970,0.0
unified_chip2/38727,0.9
itwgpt4/26201,0.3
qasper-4a244628cbffa02d2240d412aeeed45c53fec95e66595a00,0.0
unified_chip2/155740,0.9
itwgpt4/48168,0.9
itwgpt4/14420,0.1
qmsum-4c352d84523e227d261645b0ceb0a513154e9c0cc2e68986,0.4
itwgpt4/28132,1.0
unified_chip2/63861,0.2
passage_count-89a834965de6ea1d16fd851d7b1d24c3aa3d66fb0b0d4b36,0.0
unified_chip2/35485,0.4
narrativeqa-82c3336e4f0ee4fc778e163032ecdfcd091dd8c91f50929c,0.0
itwgpt4/34568,0.3
itwgpt4/1235,0.1
unified_chip2/62307,0.9
unified_chip2/89908,0.3
unified_chip2/157569,1.0
unified_chip2/155979,0.7
unified_chip2/46283,0.3
itwgpt4/51748,0.8
unified_chip2/17685,0.4
sharegpt/mngUiYP_0,0.8
unified_chip2/118249,0.9
sharegpt/Etb2Fr6_0,0.3
unified_chip2/137672,0.4
unified_chip2/85445,0.9
unified_chip2/55079,0.5
trec-a032ffad12a8da2b10fa70b628ddefdd6dc40c57c56eba04,0.0
itwgpt4/37432,0.9
passage_count-2ab863bb5aa22ff8d9411ebccba81f3019ac33e22f4bc6ba,0.2
itwgpt4/14429,0.3
dolly_15k/classification/1494,0.3
multifieldqa_en-622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,0.3
unified_chip2/116970,0.8
unified_chip2/41836,0.7
unified_chip2/159500,0.7
unified_chip2/155422,0.6
trec-39075a5e290556a5402205167608a2536ecf9ec552e98e0d,0.0
dolly_15k/brainstorming/107,0.8
unified_chip2/79716,0.7
trec-35645649fc0f46aee04fae92a77c75c7823d5b970e241a89,0.0
dolly_15k/general_qa/1080,1.0
unified_chip2/41921,0.3
unified_chip2/69611,0.9
unified_chip2/26090,0.7
unified_chip2/139372,0.7
unified_chip2/81986,0.3
unified_chip2/76424,0.9
itwgpt4/1539,0.3
unified_chip2/47344,0.3
unified_chip2/120756,0.3
unified_chip2/91698,0.7
unified_chip2/40696,0.6
unified_chip2/128140,0.4
unified_chip2/121809,0.9
sharegpt/wT2WnD5_0,0.1
unified_chip2/164302,0.95
hotpotqa-3df75e9b85781f83af8d3011cedb0c5fc6725f3489e48e54,0.3
unified_chip2/43842,0.9
unified_chip2/76359,0.8
qmsum-6a093742535636fe9687002f2db47be1d5af18de447655fe,0.2
unified_chip2/150700,0.9
itwgpt4/50076,0.9
multi_news-088f63f5603e5d81dbee5cbc194b1942cc6e16aec56b24c8,0.9
unified_chip2/95316,0.95
unified_chip2/65614,0.9
unified_chip2/91983,0.7
qmsum-fff100fc003a59ba70830ef925a879463d106038d9309087,
unified_chip2/67130,0.95
narrativeqa-5e4a40a8b41c5d30f46458198614c34f7f789a67796d050d,0.1
unified_chip2/57261,0.4
unified_chip2/111184,0.3
itwgpt4/33012,0.9
unified_chip2/70928,0.9
unified_chip2/52733,0.3
unified_chip2/119814,0.7
multi_news-8fcab0ef4e02147eb2cb3ac99b3023dfe9db11b3f3fe68d1,0.0
unified_chip2/124135,0.7
dolly_15k/classification/629,0.4
2wikimqa-a7b5c5d84d974a849b0d042c435bbb3fe90ff50fd5d73f79,0.3
hotpotqa-b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,0.9
unified_chip2/66303,0.8
unified_chip2/159244,0.6
unified_chip2/144680,0.1
samsum-1ba38eb2067d2b9f260763740f38f625c1e73387123551fc,0.3
trec-6c50262227611d4c4309566426cc5e31a408b68b588e9dcd,0.0
unified_chip2/92885,0.4
unified_chip2/103891,0.4
gov_report-dc41fbf74e1c82b1902f266a75ae9e43a1605b4879fabf18,0.1
qasper-b80ef6cf65d0728f2a3a6c812d50121f97dc555c71d8871d,0.2
itwgpt4/13612,0.4
itwgpt4/6495,0.3
unified_chip2/124372,0.8
qasper-e73ea6012e4dfc66d353142915ef35e7ea2c315e1566adfe,0.7
multifieldqa_en-f9b9a553107eed5b994a9aaf07e8ccac487feaa8ff108ec6,0.1
passage_count-c4af14def5df38d2eedc972316d077547529ed5885636d3f,0.0
triviaqa-f285e6f7d771f41a93020a08f2f6427d56cae7aead2d00e0,1.0
dolly_15k/classification/1244,0.4
unified_chip2/41494,0.4
2wikimqa-9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,0.1
unified_chip2/90962,0.9
unified_chip2/155268,0.9
unified_chip2/138752,0.4
musique-5a79dda7bfdfb77d539fe80abea20ca003c2fe0496b89c02,0.9
unified_chip2/25203,0.9
unified_chip2/9960,0.4
unified_chip2/100956,0.95
musique-c48373896fd9da5b8e7f7565c18ffa921992f00d45147aeb,0.1
dolly_15k/brainstorming/667,0.7
itwgpt4/21519,0.3
unified_chip2/151999,0.7
unified_chip2/22232,0.6
unified_chip2/7957,0.4
gov_report-75e7f2ffc9c09f0868bfe03fab087139f2c0c5da17f6887f,0.2
itwgpt4/41412,0.3
itwgpt4/20943,0.4
dolly_15k/general_qa/732,0.7
unified_chip2/5795,0.3
unified_chip2/153899,0.4
unified_chip2/23847,0.7
unified_chip2/125553,0.9
passage_count-02f3c52b9c97e1d847f84add191c5d17f8412d5a7f45dcf1,0.3
unified_chip2/116115,0.4
unified_chip2/105049,0.9
gov_report-7decb8feac7c313ba51e5813869dc0723e029c13c3a6aed1,0.2
trec-1c07ce343f7fc3291945943efab1fe204e2fc86c018349b6,0.0
triviaqa-de714d60e1d80eaf239a09631ee4c6aeac778fa8573e1d42,0.7
itwgpt4/1775,0.2
sharegpt/P8hYNaI_0,0.3
unified_chip2/133736,0.9
unified_chip2/150625,0.4
unified_chip2/141751,0.8
unified_chip2/113528,0.7
passage_count-b05c71cd34fde95b99067bb292061a0877fa88d42c768007,0.0
2wikimqa-bc40752faddd32264f8402321411881736ab5a4733eee758,0.1
multi_news-317596c2204663c37b6785e78ac7f631dfd73eee49358fbe,0.2
multifieldqa_en-b3f3be2f0b46c0df08868f749519635186e6e22cf054ca79,0.9
unified_chip2/60858,0.6
gov_report-b685812d90230eb593103d16207df42759bc6e12af94148f,0.2
multifieldqa_en-c60792f391b389a1c44b0a8f62f4a792d9ed82286b1b7f95,0.0
unified_chip2/91664,0.4
unified_chip2/162082,0.7
dolly_15k/open_qa/2364,0.9
unified_chip2/85669,0.4
itwgpt4/3720,0.0
unified_chip2/57111,1.0
trec-7fab26eda8723e59049d81b51b96f5efd28dd042836bd01e,0.0
hotpotqa-21bc398556b5612bf0437043cd2800e943bab5929c4bccc5,0.3
unified_chip2/7964,0.9
unified_chip2/82130,0.9
dolly_15k/brainstorming/1576,0.9
unified_chip2/150220,1.0
unified_chip2/87743,0.9
unified_chip2/35458,0.95
unified_chip2/23332,0.7
unified_chip2/16220,0.6
unified_chip2/69657,0.2
itwgpt4/2076,0.7
unified_chip2/114000,0.4
dolly_15k/brainstorming/1207,0.6
multi_news-f43f9ce2fa78f95ac1828a5344740662285ef3db08df7ba1,0.7
unified_chip2/12107,0.9
unified_chip2/117086,0.9
triviaqa-694e382df5496343d72c4dfb58082bba5c54d60533c343c4,0.2
unified_chip2/126307,0.7
itwgpt4/42421,0.7
unified_chip2/17842,0.3
passage_retrieval_en-631be03531812dbdaf2cc0f847894741fbfbe47e3acd6f38,0.0
dolly_15k/brainstorming/205,0.7
itwgpt4/11550,
unified_chip2/66859,0.9
itwgpt4/44814,0.7
qmsum-8a2a85eefebeb2986e417fd8388c3be0b68e33911dcc98ca,0.0
qasper-d25cf05e9fda9bdadb01c26a57122079766a565269fac749,0.2
passage_retrieval_en-33b598f46eeae7f2a8070cfe3ef68c101ec0e528ec4bcc19,0.3
unified_chip2/36241,0.7
multi_news-9f364b72d418b0b3e9c6dbb3de18ea7b07c749b2882f9033,0.3
gov_report-e71b3d540d7b0914ca85538c147331f50a7ebfa0d639cdbd,0.4
multi_news-60e83cb150d2208659417f01bbf493c5035d314d87cf398c,0.0
hotpotqa-d6fe5bc54941b566b3c88598bbc459ee4d7098d6c6f22c4d,0.7
samsum-3ea532ab0addd3b00ccff7e7f4c09e0644067bf1acf1453a,0.0
trec-7e22d6a219c6aae8a246db689dd2479c7cf500bff9452115,0.0
qasper-466bd29bcab1cdfdef327777808236bd2677e2a54414a32a,0.1
unified_chip2/66130,0.7
passage_retrieval_en-dc2dab0a04cf9ed55af558bd1f26b2674d6f0742c8256247,0.1
unified_chip2/30681,0.7
itwgpt4/8302,0.7
gov_report-f8113f184e34b1df24257645d9db41dbec8c2c4e6e4e7e1b,0.1
trec-8eb86e597aa70c66a934687954ad3504a23ce95ec9c68efe,0.1
gov_report-b9daebf4ce1384e0deff985966ebdb1db056ff7c5808d497,0.1
unified_chip2/43774,0.7
itwgpt4/20697,1.0
unified_chip2/55652,0.4
unified_chip2/68699,0.9
itwgpt4/48972,0.9
trec-b5dbf95d4914cfa17d7f34d29feb0b7c577e77ac764422ac,0.0
unified_chip2/70046,0.8
dolly_15k/brainstorming/1158,0.9
qasper-ede810c7fa069014dc1b6fe66c54079ce1fe81903c684600,0.3
unified_chip2/94280,0.7
itwgpt4/12767,0.3
itwgpt4/26249,0.2
unified_chip2/24479,0.4
multi_news-9f6fa6b7b5d549939ff94d095c94f04dfbc049f10dd39e35,0.2
qmsum-c0534dea030f2e295fce90c3249f37a019aa216a8716a032,0.0
itwgpt4/9665,0.4
itwgpt4/15211,0.7
qmsum-9bc02b6760af5b0b11fdfc978e88b1ecbb49d55a78805370,0.0
passage_count-b6a484f33a9d817214eacd747b657b743e7947a245ffa6e5,0.3
dolly_15k/brainstorming/1237,0.4
unified_chip2/3390,0.7
unified_chip2/119899,0.4
unified_chip2/165052,0.9
unified_chip2/75007,0.9
unified_chip2/121430,0.2
dolly_15k/open_qa/1261,0.4
passage_retrieval_en-ef028af7d6d2cc2dfb6856107b5bd9b993a9eba65945dd74,0.1
dolly_15k/general_qa/940,0.9
unified_chip2/158324,0.7
qasper-3c1ef39c9ae5336afa8c7d3501bd8d24dc655c17ebf6c75f,0.3
gov_report-134b07658f28cfc8a41b3f313669d73802d9945c738abc13,0.2
unified_chip2/82106,0.95
itwgpt4/29719,0.7
